Y2RfUlVNSUVMMDAxfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",RUMIEL PIERRE OU HERMINE,Personnes Physiques,11 CHEMIN DU PILLORE,31470,ST LYS,0,0,2730
Y2RfU0FMQU1BTjAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SALAMANDRE - ECOLE DE MUSIQUE,Associations,4 CHEMINEMENT AURIACOMBE,31100,TOULOUSE,31000,0,0
Y2RfU0FWSU0wMDF8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SAVIM SERVICE AIDE AUX VICTIMES D'INFORMATION & DE MEDIATION,Associations,49 BOULEVARD LASCROSSES,31000,TOULOUSE,237630,0,0
Y2RfU0NPVVRTMDAzfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SCOUTS MUSULMANS DE France,Associations,22 RUE MAURICE FONVIEILLE AP 103,31000,TOULOUSE,5900,0,0
Y2RfU0VUT01JUDAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SETOMIP SOCIETE D'EQUIPEMENT TOULOUSE MIDI PYRENEES,Entreprises,6 IMP MICHEL LABROUSSE,31106,TOULOUSE,0,0,2880000
Y2RfU01UQzAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SMTC SYNDICAT MIXTE TRANSPORTS EN COMMUN DE L'AGGLOMERATION TOULOUSAINE,"Etablissements publics (EPCI, EPA, EPIC,...)",2 ESPLANADE COMPANS CAFFARELLI,31902,TOULOUSE,0,0,15000000
Y2RfU09DUkFURTAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SOCRATE - CONCERNE LA VILLE DE L'UNION - PARRAINAGE SCOLAIRE,Associations,35 BOULEVARD DAVOUT,75020,PARIS ,10000,0,0
Y2RfU09HRU0wMDF8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SOGEM,Entreprises,44 ALLEE DE BARCELONE,31080,TOULOUSE,0,0,4733
Y2RfU09HSUwwMDF8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SOGIL,Entreprises,21 RUE OZENNE,31000,TOULOUSE,0,0,3679
Y2RfU09MSURBUjAwOXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SOLIDARITE JEUNESSE INTERNATIONALE,Associations,13 RUE DE L UKRAINE,31100,TOULOUSE,4500,0,0
Y2RfU1BJUDAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SPIP SERVICE PENITENTIAIRE INSERTION ET PROBATION,Etat, PLACE DU SALIN,31068,TOULOUSE,0,0,0
Y2RfU1BJUkFMRTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SPIRALE - ACCOMPAGNEMENT SCOLAIRE - ACCOMPAGNEMENT SPECIFIQUE DES ADOLESCENTS,Associations,21 PLACE DES FAONS,31200,TOULOUSE,39131,0,0
Y2RfQkVMTEVHQTAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SYND COPRO RESIDENCE BELLEGARDE,Personnes Physiques,11 RUE BELLEGARDE,31000,TOULOUSE,0,0,8180
Y2RfVFJJUElFUjAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SYNDIC 6 RUE TRIPIERE,Entreprises,6 RUE TRIPIERE,31000,TOULOUSE,0,0,570
Y2RfUklCQVVURTAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SYNDIC DE COPROPRIETE RIBAUTE,Personnes Physiques,36 RUE DU TAUR,31000,TOULOUSE,0,0,3921
Y2RfQkFOUVVFVDAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",SYNDICAT COPROPRIETE 3 BANQUETS,"",4 RUE DES TROIS BANQUETS,31000,TOULOUSE,0,0,3963
Y2RfVEFHRVJJTTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TAGERIM TOULOUSE ADMINISTRATION GERANCE IMMOBILIERE,Entreprises,102 AV  JEAN RIEUX,31500,TOULOUSE,0,0,7249
Y2RfQVZJUk9OMDAxfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TASL TOULOUSE AVIRON SPORTS LOISIRS,Associations, IMPASSE DE LA GLACIERE,31200,TOULOUSE,63650,0,0
Y2RfVEVOTklTMDA0fDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TENNIS CLUB BELLEFONTAINE,Associations,40 CHEMINEMENT LE TINTORET,31100,TOULOUSE,4000,0,0
Y2RfUEFTU0VSRTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",THEATRE DE LA PASSERELLE,Associations,8 IMPASSE DES BOSQUETS,31100,TOULOUSE,1500,0,0
Y2RfVElUSUVOMDAxfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TITIEN GOYA FOOTBALL,Associations,2 CHEMINEMENT LE TITIEN,31100,TOULOUSE,5000,0,0
Y2RfVE83MDAxfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TO7 TOULOUSE OUVERTURE 7,Associations,4B CHEMINEMENT CAMBERT,31100,TOULOUSE,30000,0,62200
Y2RfVE9VTE9VUzA0NXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TOULOUSE ETHIC ALTITUDE,Associations,7 RUE JULES TELLIER,31100,TOULOUSE,5000,0,0
Y2RfTElCRVJURTAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TOULOUSE LIBERTE,Associations,2 IMP NAUDIN,31200,TOULOUSE,2500,0,0
Y2RfVE9VTE9VUzAzOHwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TOULOUSE REMPART VILLENEUVE,Associations,6 RUE DU REMPART VILLENEUVE,31000,TOULOUSE,5874,0,0
Y2RfTUVNRVMwMDF8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TOUS LES MEMES - LA TERRE ET UN SEUL PAYS,Associations,3 IMPASSE DESCOULOUBRE,31200,TOULOUSE,10500,0,0
Y2RfVE9VWkVUMDA1fDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TOUZET ODETTE,Personnes Physiques,7 RUE DES LOIS,31000,TOULOUSE,0,0,5277
Y2RfVFJBSkVDVDAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TRAJECTOIRE - PARRAINAGE ET ACCOMPAGNEMENT VERS L'EMPLOI,Associations,5 ESPLANADE COMPANS CAFARELLI,31000,TOULOUSE,13000,0,0
Y2RfVFJBTlNWSTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TRANSVIA,Associations,45 RUE DES TOURNEURS,31000,TOULOUSE,8808,0,0
Y2RfVFJPTUJPTjAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TROMBONE,Associations,8 RUE DU CHAIREDON,31300,TOULOUSE,7800,0,0
Y2RfenowMDAyMDQ5OHwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",TUC TOULOUSE UNIVERSITE CLUB RUGBY,Associations,43 AV ALBERT BEDOUCE,31400,TOULOUSE,0,0,0
Y2RfVUNMQTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UCLA ST EXUPERY,Associations,33 AV ST EXUPERY,31400,TOULOUSE,4465,0,0
Y2RfQ0xDVjAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UD CLCV 31,Associations,2 IMPASSE DU GENERAL BAUROT,31500,TOULOUSE,3000,0,0
Y2RfVURDU0YwMDF8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UD CSF - DEFENSE FAMILLES ET CONSOMMATEURS DANS LE DOMAINE SOCIAL,Associations,49 RUE DE LA REPUBLIQUE,31300,TOULOUSE,1500,0,0
Y2RfVU1JTkFURTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UMINATE UNION MIDI PYRENEES NATURE ET ENVIRONNEMENT,Associations,14 RUE  TIVOLI,31068,TOULOUSE,1000,0,0
Y2RfU1BPUlRJRjAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UNION DES JEUNES SPORTIFS,Associations,4 CHEMINEMENT VINCENT D INDY,31100,TOULOUSE,1700,0,0
Y2RfVU5JUzAwMnwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UNIS CITE,Associations,16 PLACE DES ABBESSES,75018,PARIS ,13000,0,0
Y2RfVU5JU0NITzAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UNISCHOOL,Associations,6 CHEMINEMENT D'INDY,31100,TOULOUSE,3500,0,0
Y2RfVU5JVkVSUzAwNHwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",UNIVERSITE DU MIRAIL,"Etablissements publics (EPCI, EPA, EPIC,...)",5 ALL ANTONIO MACHADO,31058,TOULOUSE,25500,0,70000
Y2RfVVJCQU5JQTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",URBANIA TOULOUSE SYNDIC ALFA,Entreprises,56 RUE ALSACE LORRAINE,31000,TOULOUSE,0,0,523
Y2RfVklERUFVWDAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",V IDEAUX,Associations,22 ALLEE DE GUYENNE,31100,TOULOUSE,5000,0,0
Y2RfVklBMDAxfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VENTE IMMOBILIERE ACHAT VIA,Entreprises,35 RUE PHARAON,31000,TOULOUSE,0,0,1826
Y2RfQlJBQ0hZMDAxfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VIA BRACHY,Associations,36 RUE BERNARD MULE,31400,TOULOUSE,8000,0,0
Y2RfQ0FSTUVTMDAyfDIwMDk=,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VILLAGE DES CARMES,Associations,4 PLACE DES CARMES,31000,TOULOUSE,5200,0,0
Y2RfVklSRTAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VIRE ET VOLTE - ANIMATION DE QUARTIER AXEE SUR L'ACTIVITE DANSE,Associations,26 RUE VINCENT AURIOL,31100,TOULOUSE,800,0,0
Y2RfU0FUSUUwMDF8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VIVRE AU SATIE,Associations,3 RUE ERIK SATIE APPT 173,31100,TOULOUSE,2300,0,0
Y2RfVklWUkUwMDJ8MjAwOQ==,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VIVRE MIEUX - CREATION DE LIENS SOCIAUX,Associations,75 RUE MATABIAU,31300,TOULOUSE,2500,0,0
Y2RfVk9JUjAwMXwyMDA5,2009,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",VOIR ET COMPRENDRE - ACCOMPAGNEMENT ANIMATION ADOLESCENTS REYNERIE - ACCOMPAGNEMENT A LA SCOLARITE - PREVENTION DES RUPTURES DES 8 - 13 ANS,Associations,18 RUE WINSTON CHURCHILL,31100,TOULOUSE,234036,0,0
Y2RfMkJPVVRTMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",2 BOUTS,Associations,22 PLACE DU SALIN,31000,TOULOUSE,4000,0,0
Y2RfN05PVFJFMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",7 NOTRE QUARTIER,Associations,63 CHEMIN DE HEREDIA,31500,TOULOUSE,700,300,0
Y2RfQUFDQ0VTUzAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AACCESS,Associations,9 RUE BAUDELAIRE,31520,RAMONVILLE SAINT AGNE,3000,0,0
Y2RfQUFUMDAyfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AAT ASSOCIATION ACCUEIL TOXICOMANIES,Associations,35 ROUTE DE BLAGNAC,31200,TOULOUSE,5000,0,0
Y2RfQUNDRVBQVDAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ACCEPPT,Associations,32 RUE PIERRE CAZENEUVE,31200,TOULOUSE,2000,0,0
Y2RfQUNDVUVJTDAwN3wyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ACCUEIL ET FAMILLE PLACEMENT FAMILIAL,Associations,5 RUE CHAMPETRE,31300,TOULOUSE,7000,0,0
Y2RfQUNFMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ACE ACTION CATHOLIQUE ENFANTS HAUTE GARONNE,Associations,391 RTE DE SEYSSES,31100,TOULOUSE,1500,0,0
Y2RfQUNJSEkwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ACIHI ASSOCIATION CULTURE INSERTION HABITATS INDY,Associations,7 CHEMIN VINCENT INDY,31100,TOULOUSE,1500,0,0
Y2RfQUNTUFAwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ACSPP ASS. DU CENTRE DE DETENTION DE MURET,Associations, ,31600,MURET,9500,0,0
Y2RfU09JTlMwMDJ8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ACSTE ASSOCIATION CENTRES DE SOINS DE TOULOUSE ET ENVIRONS,Associations,12 RUE DE LA GIRONDE,31100,TOULOUSE,3300,0,0
Y2RfQURFUEVTfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ADEPES,Associations,73 CHEMIN MANGE POMMES,31520,RAMONVILLE ST AGNE,5000,0,0
Y2RfQURJRTAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ADIE ASSOCIATION DROIT INITIATIVE ECONOMIQUE,Associations,3 RUE BAYARD,31000,TOULOUSE,45000,0,0
Y2RfQUZDQ0MwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AFCCC ASSOCIATION FRANCAISE CENTRES DE CONSULTATION CONJUGALE,Associations,6 RUE FIEUX,31100,TOULOUSE,6300,0,0
Y2RfQUZFVjAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AFEV ASSOCIATION FONDATION ETUDIANTE POUR LA VILLE,Associations,25 RUE FRANCOIS MAGENDIE,31400,TOULOUSE,55500,0,0
Y2RfQUZJSjAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AFIJ ASSOCIATION FACILITER INSERTION PROFESSIONNELLE DES JEUNES DIPLOMES,Associations,25 RUE NOTRE DAME,31400,TOULOUSE,10000,0,0
Y2RfQUZNQTAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AFMA 31 ASSOCIATION FAMILIALE DES MAISONS D ACCUEIL,Associations,7 RUE ACHILLE MIR,31100,TOULOUSE,1500,0,0
Y2RfQUdJUzAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AGIS SARL,Entreprises,6 GRANDE RUE NAZARETH,31000,TOULOUSE,0,0,2578
Y2RfQUdNMDAyfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AGM IMMOBILIER COMPTE DEPOT GESTION,Entreprises,81B ALLEES JEAN JAURES,31000,TOULOUSE,0,0,1096
Y2RfQUdPUkEwMDJ8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AGORA AMELIORATION DU CADRE DE VIE DES HABITANTS ET DES JEUNES,Associations,30 CHEMINEMENT LE TINTORET,31100,TOULOUSE,47000,0,0
Y2RfSU5TRVJUSTAwNHwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AIDE INSERTION ET REINTEGRATION,Associations,1 RUE DU FAUBOURG BONNEFOY,31500,TOULOUSE,1500,0,0
Y2RfQUxMSUFOQzAwM3wyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ALLIANCE,Associations,21 RUE PAUL LAMBERT,31100,TOULOUSE,4380,0,0
Y2RfQUxURVJOQTAwNnwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ALTERNATIVA - ACCOMPAGNEMENT A LA REALISATION DE PROJETS ARTISTIQUES,Associations,28 RUE CARRIERE,31700,BLAGNAC,7000,0,0
Y2RfQU1JTENBUjAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AMILC'ART,Associations,17 RUE ROBERT MESURET,31100,TOULOUSE,700,0,0
Y2RfQU5JTUFUSTAwMnwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ANIMATION BAS D'IMMEUBLES,Associations,2 CHEMINEMENT JEAN WIENER,31100,TOULOUSE,47247,0,0
Y2RfQVBJQUYwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",APIAF PROMOTION INITIATIVE AUTONOME DES FEMMES,Associations,31 RUE DE L'ETOILE,31000,TOULOUSE,19000,0,0
Y2RfQVBTRU0wMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",APSEM ASSOCIATION POPULAIRE SOCIO EDUCATIVE DES MIGRANTS,Associations,10 RUE ERIK SABATIE,31914,TOULOUSE,8824,0,0
Y2RfQVJDRU5DSTAxMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ARC EN CIEL TOULOUSE,Associations,6 IMPASSE DU CHALET,31390,LAFITTE VIGORDANE,2000,0,0
Y2RfQVJDRUMwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ARCEC ASSOCIATION REGION DE CONSEILLERS ENTREPRISES & COLLECTIVITES,Associations,3 CHEMINEMENT ROBERT CAMBERT,31100,TOULOUSE,7500,0,0
Y2RfT0NEUk9HVTAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ARPADE - OC DROGUE,Associations,3B RUE BERTHELOT,31500,TOULOUSE,70250,0,0
Y2RfQVJUSVZJVDAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ARTIVITY - FESTIVAL MOOVE LES MINIMES - CARNAVAL DES QUARTIERS NORD - REVES D'UN MONDE - AIDE AU DEVELOPPEMENT,Associations,8 RUE ANTOINE PUGET,31200,TOULOUSE,9500,1000,0
Y2RfQVNBSU9SMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASAIOR JMFP,Associations,11 RUE LUCHET,31200,TOULOUSE,1000,0,0
Y2RfQVNDQzAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASCC ASSOCIATION SPORTIVE ET CULTURELLE DE LA COLONNE,Associations,14 AVENUE GEORGES POMPIDOU,31500,TOULOUSE,0,0,0
Y2RfQVNDR0kwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASCGI ASSOCIATION SPORTIVE ET GYMNASE CULTURISME DES IZARDS,Associations,68B RUE ERNEST RENAN BT A AP 3,31200,TOULOUSE,2600,0,0
Y2RfSVpBUkRTMDAzfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASE ASSOCIATION SOCIO EDUCATIVE DES IZARDS,Associations,2 RUE GELIBERT,31022,TOULOUSE,29000,0,0
Y2RfQVNFQ1NNRjAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASECSMF ASSOCIATION SOCIALE EDUCATION CULTURELLE SOLIDARITE MAGHREBINS DE France,Associations,9 CHEMIN DU RAMELET MOUNDI,31100,TOULOUSE,12700,0,0
Y2RfREFTVEUwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASEDE ASSOCIATION SOCIO EDUCATIVE DASTE EMPALOT,Associations,83 RUE DU FERETRA,31400,TOULOUSE,37000,0,0
Y2RfQVNFTTAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASEM ASSOCIATION SOCIO EDUCATIVE CLUB DE PREVENTION DU MIRAIL,Associations, ,31036,TOULOUSE,33000,0,0
Y2RfQVNFVEUwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASETE ASSOCIATION SOCIO EDUCATIVE DE TOULOUSE EST,Associations,3 IMPASSE CALVINET,31500,TOULOUSE,0,0,0
Y2RfQVNQVFQwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASPTT SECTION TENNIS DE TABLE,Associations,28 AVENUE FRIZAC,31400,TOULOUSE,16000,0,0
Y2RfQVNUTjAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASS SPORTIVE TOULOUSE NORD,Associations,31 RUE RAPHAEL,31200,TOULOUSE,1000,0,0
Y2RfUE9OVERFTTAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASS.SOC.EDUCAT.PONT DEMOISELLES,Associations,2 PLACE MENDES FRANCE,31400,TOULOUSE,0,0,0
Y2RfSU5TRVJUMDAyfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASSOCIATION 18-30 INSERT EXPORT,Associations,87 RUE NICOLAS CHORIER,38000,GRENOBLE ,24000,0,0
Y2RfQkVMTEVGTzAwNHwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASSOCIATION BELLEFONTAINE,Associations,25 PASSAGE PERGAUD APPT 35,31100,TOULOUSE,4500,0,0
Y2RfQ09VUExFMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASSOCIATION COUPLES ET FAMILLES DE TOULOUSE,Associations,2 RUE SAINT JEAN,31000,TOULOUSE,8000,0,0
Y2RfRkFDRTAwMnwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASSOCIATION FACE GRAND TOULOUSE,Associations,19 RUE BAYARD,31000,TOULOUSE,55000,0,0
Y2RfQU5DMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASSOCIATION NEGRENEYS CURIE,Associations,63 RUE DE TUNIS,31200,TOULOUSE,10500,0,0
Y2RfRkFPVVJFVDAwMnwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASSOCIATION SPORTIVE DE LA FAOURETTE,Associations,13 RUE DE L'UKRAINE,31100,TOULOUSE,25000,0,0
Y2RfQVNWRUMwMDF8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ASVEC ASSOCIATION SPORT VIE EDUCATION CULTURE,Associations, ,31057,TOULOUSE,77000,0,0
Y2RfU0NSSUJFMDAyfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ATELIER DU SCRIBE,Associations,8 RUE MIREILLE SORGUE,31100,TOULOUSE,6000,0,0
Y2RfQVRMQVMwMDd8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",ATLAS SYNDIC COMPTE PIVOT,Entreprises,5 RUE MOULIN BAYARD,31000,TOULOUSE,0,0,3392
Y2RfQVVBVDAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AUAT AGENCE D'URBANISME DE L'AGGLOMERATION TOULOUSAINE,Associations,11 BD DES RECOLLETS,31078,TOULOUSE,220000,0,0
Y2RfQVVCVUlTUzAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AUBUISSON IMMOBILIER,Entreprises,1B RUE D'AUBUISSON,31000,TOULOUSE,0,0,5544
Y2RfQVVESU8wMDR8MjAwOA==,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AUDIO ET VISUEL,Associations,19 CHEMINEMENT EDGARD VARESE,31100,TOULOUSE,25000,0,0
Y2RfQVZBQzAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AVAC ASSOCIATION VIVRE AUTREMENT SES CONFLITS,Associations,17 RUE PEYRAS,31000,TOULOUSE,4000,0,0
Y2RfTUFJU09OMDAyfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",AVENIR NOUVELLE MAISON DES CHOMEURS,Associations,115 RUE BONNAT,31400,TOULOUSE,23500,0,0
Y2RfQkFHREFNMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BAGDAM CAFEE APRF,Associations,1 RUE DE LA FONDERIE,31000,TOULOUSE,4500,0,0
Y2RfQkFSVEhFUjAwNHwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BARTHERE ST PIERRE,Autres personnes de droit privé,24 RUE ESPINASSE,31000,TOULOUSE,0,0,1418
Y2RfQkVMQUlSMDA1fDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BEL AIR,Associations,36 ALLEES DE BELLEFONTAINE,31100,TOULOUSE,4000,0,0
Y2RfQkVMTEFSQzAwMXwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BELL ARC EN CIEL,Associations,14 PASSAGE GEORGES DUHAMEL,31100,TOULOUSE,7000,0,0
Y2RfQklDMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BIC BOULES IZARDS CLUB,Associations,13 RUE DES CHAMOIS,31200,TOULOUSE,1500,0,0
Y2RfQk9JUzAwOHwyMDA4,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BOIS ET COMPAGNIE,Associations,67 CHEMIN PUJIBET,31200,TOULOUSE,8000,0,0
Y2RfQk9VTEVTMDAxfDIwMDg=,2008,"AMENAGEMENT ET SERVICE URBAINS, ENVIRONNEMENT",BOULES RAPHAEL PARC,Associations,7 CHEMINEMENT SYLVESTRE CLERC,31200,TOULOUSE,3200,0,0
